urn:cts:greekLit:tlg5026.msA.hmt:1.482 urn:cts:greekLit:tlg0012.tlg001.msA:1.160
urn:cts:greekLit:tlg5026.msA.hmt:1.483 urn:cts:greekLit:tlg0012.tlg001.msA:1.164
urn:cts:greekLit:tlg5026.msA.hmt:1.484 urn:cts:greekLit:tlg0012.tlg001.msA:1.157
urn:cts:greekLit:tlg5026.msA.hmt:1.485 urn:cts:greekLit:tlg0012.tlg001.msA:1.168
urn:cts:greekLit:tlg5026.msA.hmt:1.486 urn:cts:greekLit:tlg0012.tlg001.msA:1.168
urn:cts:greekLit:tlg5026.msA.hmt:1.487 urn:cts:greekLit:tlg0012.tlg001.msA:1.169-1.171
urn:cts:greekLit:tlg5026.msA.hmt:1.488 urn:cts:greekLit:tlg0012.tlg001.msA:1.171
urn:cts:greekLit:tlg5026.msA.hmt:1.489 urn:cts:greekLit:tlg0012.tlg001.msA:1.173
urn:cts:greekLit:tlg5026.msA.hmt:1.490 urn:cts:greekLit:tlg0012.tlg001.msA:1.173
urn:cts:greekLit:tlg5026.msA.hmt:1.491 urn:cts:greekLit:tlg0012.tlg001.msA:1.173
urn:cts:greekLit:tlg5026.msA.hmt:1.492 urn:cts:greekLit:tlg0012.tlg001.msA:1.173
urn:cts:greekLit:tlg5026.msA.hmt:1.493 urn:cts:greekLit:tlg0012.tlg001.msA:1.173
urn:cts:greekLit:tlg5026.msA.hmt:1.494 urn:cts:greekLit:tlg0012.tlg001.msA:1.174
urn:cts:greekLit:tlg5026.msA.hmt:1.495 urn:cts:greekLit:tlg0012.tlg001.msA:1.175
urn:cts:greekLit:tlg5026.msA.hmt:1.496 urn:cts:greekLit:tlg0012.tlg001.msA:1.175
urn:cts:greekLit:tlg5026.msA.hmt:1.550 urn:cts:greekLit:tlg0012.tlg001.msA:1.176
urn:cts:greekLit:tlg5026.msA.hmt:1.551 urn:cts:greekLit:tlg0012.tlg001.msA:1.178-1.180
urn:cts:greekLit:tlg5026.msA.hmt:1.552 urn:cts:greekLit:tlg0012.tlg001.msA:1.180
urn:cts:greekLit:tlg5026.msA.hmt:1.553 urn:cts:greekLit:tlg0012.tlg001.msA:1.181-1.182
urn:cts:greekLit:tlg5026.msA.hmt:1.554 urn:cts:greekLit:tlg0012.tlg001.msA:1.185-1.187
urn:cts:greekLit:tlg5026.msA.hmt:1.555 urn:cts:greekLit:tlg0012.tlg001.msA:1.189
urn:cts:greekLit:tlg5026.msA.hmt:1.556 urn:cts:greekLit:tlg0012.tlg001.msA:1.189
urn:cts:greekLit:tlg5026.msA.hmt:1.557 urn:cts:greekLit:tlg0012.tlg001.msA:1.189
urn:cts:greekLit:tlg5026.msA.hmt:1.558 urn:cts:greekLit:tlg0012.tlg001.msA:1.190-1.192
urn:cts:greekLit:tlg5026.msA.hmt:1.559 urn:cts:greekLit:tlg0012.tlg001.msA:1.193-1.194
urn:cts:greekLit:tlg5026.msA.hmt:1.560 urn:cts:greekLit:tlg0012.tlg001.msA:1.194-1.195
urn:cts:greekLit:tlg5026.msA.hmt:1.561 urn:cts:greekLit:tlg0012.tlg001.msA:1.197
urn:cts:greekLit:tlg5026.msA.hmt:1.562 urn:cts:greekLit:tlg0012.tlg001.msA:1.200
urn:cts:greekLit:tlg5026.msA.hmt:1.563 urn:cts:greekLit:tlg0012.tlg001.msA:1.200
urn:cts:greekLit:tlg5026.msA.hmt:1.594 urn:cts:greekLit:tlg0012.tlg001.msA:1.202
urn:cts:greekLit:tlg5026.msA.hmt:1.595 urn:cts:greekLit:tlg0012.tlg001.msA:1.204
urn:cts:greekLit:tlg5026.msA.hmt:1.596 urn:cts:greekLit:tlg0012.tlg001.msA:1.204
urn:cts:greekLit:tlg5026.msA.hmt:1.597 urn:cts:greekLit:tlg0012.tlg001.msA:1.207-1.209
urn:cts:greekLit:tlg5026.msA.hmt:1.598 urn:cts:greekLit:tlg0012.tlg001.msA:1.211-1.212
urn:cts:greekLit:tlg5026.msA.hmt:1.599 urn:cts:greekLit:tlg0012.tlg001.msA:1.212
urn:cts:greekLit:tlg5026.msA.hmt:1.600 urn:cts:greekLit:tlg0012.tlg001.msA:1.216
urn:cts:greekLit:tlg5026.msA.hmt:1.601 urn:cts:greekLit:tlg0012.tlg001.msA:1.217-1.218
urn:cts:greekLit:tlg5026.msA.hmt:1.602 urn:cts:greekLit:tlg0012.tlg001.msA:1.216
urn:cts:greekLit:tlg5026.msA.hmt:1.603 urn:cts:greekLit:tlg0012.tlg001.msA:1.217
urn:cts:greekLit:tlg5026.msA.hmt:1.604 urn:cts:greekLit:tlg0012.tlg001.msA:1.219-1.220
urn:cts:greekLit:tlg5026.msA.hmt:1.605 urn:cts:greekLit:tlg0012.tlg001.msA:1.219
urn:cts:greekLit:tlg5026.msA.hmt:1.606 urn:cts:greekLit:tlg0012.tlg001.msA:1.220
urn:cts:greekLit:tlg5026.msA.hmt:1.607 urn:cts:greekLit:tlg0012.tlg001.msA:1.220
urn:cts:greekLit:tlg5026.msA.hmt:1.608 urn:cts:greekLit:tlg0012.tlg001.msA:1.219
urn:cts:greekLit:tlg5026.msA.hmt:1.609 urn:cts:greekLit:tlg0012.tlg001.msA:1.222
urn:cts:greekLit:tlg5026.msA.hmt:1.610 urn:cts:greekLit:tlg0012.tlg001.msA:1.222
urn:cts:greekLit:tlg5026.msA.hmt:1.611 urn:cts:greekLit:tlg0012.tlg001.msA:1.225-1.233
urn:cts:greekLit:tlg5026.msA.hmt:1.652 urn:cts:greekLit:tlg0012.tlg001.msA:1.226
